Satelit,Latitude,Longitude,Kedalaman,Temperature
10,-7.828437,110.116439,14.9,30
10,-7.828425,110.116439,14.5,30
10,-7.828412,110.116447,13.9,30.1
10,-7.8284,110.116455,13.9,30.1
10,-7.828387,110.116455,13.8,30.1
9,-7.828373,110.116462,13.7,30
10,-7.828361,110.116462,13.6,30.1
10,-7.828348,110.11647,13.5,30
10,-7.828337,110.11647,13.7,30.2
10,-7.828323,110.116477,13.1,30.1
10,-7.828312,110.116477,12.2,30.2
10,-7.828299,110.116485,12.1,30.1
11,-7.828285,110.116485,11.9,30.2
11,-7.828273,110.116485,11.7,30.1
11,-7.82826,110.116485,11.4,30.1
11,-7.828247,110.116493,10.9,30.1
11,-7.828233,110.116493,10.4,30.2
10,-7.828222,110.116493,10.5,30.1
11,-7.828208,110.1165,9.6,30.1
11,-7.828195,110.1165,8.9,30.1
11,-7.828183,110.116508,8.8,30.2
11,-7.82817,110.116508,9,30.3
11,-7.828158,110.116516,7.7,30.1
10,-7.828145,110.116523,6.7,30
11,-7.828133,110.116523,6.6,30.1
11,-7.828122,110.116531,6.5,30.1
9,-7.82811,110.116531,6.1,30.2
11,-7.828098,110.116539,5.9,30.1
11,-7.828087,110.116546,5,30.1
10,-7.828073,110.116554,4.9,30.1
10,-7.828062,110.116561,4,30.2
11,-7.82805,110.116561,3.2,30
11,-7.828037,110.116569,3.2,30.2
11,-7.828023,110.116577,3.1,30.2
11,-7.828011,110.116584,3.5,30.2
11,-7.827998,110.116592,3.4,30.1
10,-7.827987,110.1166,4.2,30.2
11,-7.827975,110.116607,4,30.1
11,-7.827963,110.116607,4.2,30.3
11,-7.827951,110.116615,4.7,30.2
10,-7.82794,110.116622,5.2,30.2
10,-7.827929,110.116622,4,30.2
11,-7.827917,110.11663,4.1,30.1
10,-7.827893,110.116645,5.5,30.1
10,-7.827882,110.116653,5.2,30.1
10,-7.82787,110.116653,5,30.2
10,-7.827858,110.116661,5.2,30.2
10,-7.827847,110.116668,5.5,30.3
10,-7.827835,110.116668,4.9,30.1
10,-7.827822,110.116676,5.2,30.1
11,-7.82781,110.116676,4,30.1
11,-7.827797,110.116683,3.9,30.1
11,-7.827784,110.116683,3.9,30.2
11,-7.827772,110.116691,3.8,30.1
12,-7.827757,110.116691,3.9,30.2
12,-7.827744,110.116691,4,30.2
11,-7.82773,110.116691,4.2,30.2
12,-7.827718,110.116691,4.1,30.1
11,-7.827707,110.116691,4,30.2
11,-7.827693,110.116699,4.2,30.2
11,-7.827682,110.116699,4.2,30.1
11,-7.82767,110.116699,4.3,30.1
11,-7.827658,110.116706,4.3,30.1
11,-7.827645,110.116706,4.6,30.3
11,-7.827633,110.116714,4.9,30.3
11,-7.827621,110.116714,5.1,30.1
11,-7.82761,110.116722,5.3,30.2
11,-7.827599,110.116722,6,30.2
11,-7.827587,110.116722,6.1,30.1
11,-7.827575,110.116722,6.2,30.1
11,-7.827563,110.116722,6.6,30.1
11,-7.82755,110.116722,6.9,30.2
11,-7.827537,110.116729,7.5,30.1
11,-7.827525,110.116729,7.8,30.1
11,-7.827512,110.116729,8.8,30.2
11,-7.827498,110.116729,8.9,30.1
11,-7.827485,110.116729,9.3,30.2
11,-7.827473,110.116729,9.9,30.2
11,-7.82746,110.116729,10.7,30.1
11,-7.827448,110.116729,10.9,30.2
11,-7.827436,110.116729,11.8,30
11,-7.827423,110.116722,12.8,30.2
11,-7.827412,110.116722,13.8,30.2
11,-7.827398,110.116722,14.1,30.2
11,-7.827385,110.116722,14,30
11,-7.827372,110.116722,14.5,30.2
11,-7.82736,110.116722,15.3,30.1
11,-7.827347,110.116722,15,30.2
10,-7.827333,110.116722,14.9,30.2
10,-7.82732,110.116714,14.8,30.2
11,-7.827308,110.116714,15.1,30.1
11,-7.827295,110.116714,15,30.2
11,-7.827281,110.116714,15.8,30.1
11,-7.827269,110.116714,15.6,30.2
11,-7.827255,110.116714,15.6,30.1
10,-7.827242,110.116714,15.5,30.1
11,-7.82723,110.116714,16.5,30.2
11,-7.827217,110.116714,16.2,30.1
11,-7.827205,110.116714,16.4,30.1
11,-7.827193,110.116714,16.1,30.5
11,-7.827182,110.116714,16.2,30.2
11,-7.827168,110.116714,16.2,30.1
11,-7.827155,110.116714,16,30.2
10,-7.827142,110.116714,16,30.1
11,-7.827128,110.116714,15.8,30.3
10,-7.827113,110.116714,16.2,30.1
10,-7.8271,110.116714,15.9,30.2
10,-7.827086,110.116714,14.8,30.2
10,-7.827073,110.116722,14.5,30.1
10,-7.82706,110.116722,14.7,30.2
11,-7.827048,110.116722,14.5,30.2
11,-7.827035,110.116722,14.1,30.2
10,-7.827023,110.116722,14.8,30.2
10,-7.827012,110.116722,13.8,30.2
10,-7.826998,110.116722,13.7,30.3
10,-7.826985,110.116722,13.6,30.1
10,-7.826972,110.116722,13.6,30.2
10,-7.826958,110.116722,13.5,30.3
10,-7.826945,110.116722,13.6,30.2
11,-7.826931,110.116722,13.5,30.1
11,-7.826919,110.116722,13.6,30.1
11,-7.826905,110.116722,13.4,30.1
11,-7.826892,110.116722,13.5,30.2
11,-7.826879,110.116722,13.4,30.1
11,-7.826865,110.116714,13.4,30.2
11,-7.826852,110.116714,13.3,30.1
11,-7.826838,110.116714,13.2,30.3
11,-7.826827,110.116714,13,30.2
11,-7.826813,110.116714,13,30.1
10,-7.826802,110.116714,12.9,30.2
11,-7.826788,110.116714,12.9,30.1
11,-7.826776,110.116714,13.3,30.1
11,-7.826763,110.116714,12.5,30.1
12,-7.82675,110.116706,12.4,30.1
12,-7.826738,110.116706,12.6,30.1
12,-7.826725,110.116706,12.5,30.1
11,-7.82671,110.116706,12.4,30
11,-7.826696,110.116706,12,30.1
11,-7.826683,110.116706,12.2,30.1
12,-7.82667,110.116706,12.2,30.3
12,-7.826655,110.116706,12.2,30.2
12,-7.826642,110.116706,12,30.2
12,-7.826628,110.116706,12.8,30.2
12,-7.826615,110.116706,12.7,30.3
12,-7.826601,110.116706,12.5,30.1
12,-7.82659,110.116706,13.3,30.1
12,-7.826578,110.116706,13.2,30.1
12,-7.826565,110.116706,13.2,30.3
11,-7.826538,110.116714,13.5,30.1
11,-7.826527,110.116714,14.1,30.2
11,-7.826527,110.116714,14.9,30.1
11,-7.826515,110.116714,13.8,30.1
11,-7.826492,110.116722,13.9,30.2
11,-7.82648,110.116729,15.1,30.2
11,-7.826467,110.116729,15.2,30.2
11,-7.826467,110.116729,15,30.1
12,-7.826442,110.116737,14.6,30.2
12,-7.826428,110.116744,14.7,30.1
12,-7.826416,110.116744,14.2,30.3
11,-7.826403,110.116752,14.1,30.1
12,-7.82639,110.116752,14,30
11,-7.826376,110.11676,14.2,30.1
12,-7.826364,110.11676,14.8,30.2
11,-7.826352,110.116767,15.2,30.2
11,-7.82634,110.116767,15.2,30.2
12,-7.826328,110.116775,15.5,30
11,-7.826317,110.116775,15.7,30.2
11,-7.826305,110.116783,16.1,30.1
11,-7.826293,110.11679,15.9,30.2
12,-7.826282,110.11679,15.2,30.1
11,-7.82627,110.116798,14.9,30.1
12,-7.826258,110.116798,14.7,30.2
11,-7.826248,110.116806,13.8,30
11,-7.826237,110.116813,13.2,30.1
12,-7.826223,110.116813,13.9,30.1
12,-7.826211,110.116821,12.7,30.2
12,-7.8262,110.116828,11.5,30
12,-7.826188,110.116836,11,30.1
12,-7.826177,110.116844,10.9,30.2
12,-7.826167,110.116851,10.8,30.2
12,-7.826155,110.116851,11.2,30.1
12,-7.826143,110.116859,11.2,30.1
12,-7.826133,110.116867,11.3,30.1
12,-7.826123,110.116874,11.4,30
12,-7.826113,110.116882,11.5,30.2
12,-7.826103,110.116889,11.7,30.1
12,-7.826093,110.116889,11.6,30.1
12,-7.826083,110.116897,11.6,30.1
12,-7.826073,110.116905,12,30.1
12,-7.826065,110.116905,11.7,30.1
11,-7.826053,110.116912,11.8,30.2
11,-7.826043,110.11692,12,30.1
11,-7.826034,110.116928,12.1,30.1
12,-7.826023,110.116935,12.4,30.1
12,-7.826012,110.116943,12.5,30.1
11,-7.826002,110.11695,12.3,30.1
11,-7.82599,110.116958,12.4,30
11,-7.82598,110.116966,12.3,30.1
11,-7.82597,110.116966,12.2,30.1
12,-7.82596,110.116973,12,30.1
12,-7.82595,110.116981,11.8,30.2
12,-7.825942,110.116981,11.8,30.2
12,-7.825932,110.116981,11.5,30.2
12,-7.825923,110.116989,11.4,30.2
12,-7.825915,110.116989,11.4,30.2
12,-7.825907,110.116989,10.9,30.2
12,-7.825897,110.116989,11.2,30.2
12,-7.825888,110.116996,10.6,30
11,-7.82588,110.116996,10.9,30.2
12,-7.825871,110.116996,10.3,30.1
12,-7.825863,110.116996,9.6,30.2
11,-7.825853,110.116996,9.2,30.2
11,-7.825843,110.116996,8.7,30.1
11,-7.825833,110.116996,8.2,30.1
11,-7.825823,110.116996,8.1,30.2
11,-7.825813,110.116996,8.2,30.2
11,-7.825803,110.116996,8.5,30.1
12,-7.825795,110.116996,9.3,30.2
12,-7.825787,110.116989,9.3,30.2
12,-7.825777,110.116989,9.3,30.2
12,-7.825767,110.116981,9.3,30.2
12,-7.825757,110.116981,9.2,30
12,-7.825747,110.116981,9.2,30.1
11,-7.825736,110.116981,8.9,30.2
9,-7.825726,110.116973,8.8,30.2
10,-7.825715,110.116973,9.1,30.2
11,-7.825705,110.116966,8.9,30.1
12,-7.825695,110.116966,9.3,30.1
11,-7.825685,110.116958,9.5,30.1
11,-7.825673,110.11695,10.2,30.2
12,-7.825665,110.116943,10.9,30.1
11,-7.825655,110.116943,10.5,30.1
12,-7.825645,110.116935,11.2,30.1
11,-7.825637,110.116928,11.3,30.1
12,-7.82563,110.11692,11,30.1
12,-7.825622,110.116912,11.3,30.2
12,-7.825613,110.116905,11.5,30.2
12,-7.825605,110.116905,11.9,30.1
12,-7.825598,110.116897,11.5,30.1
12,-7.825592,110.116889,11.7,30.3
10,-7.825582,110.116882,11.3,30.2
11,-7.825573,110.116874,11.2,30.2
11,-7.825565,110.116874,11.1,30.1
11,-7.825557,110.116867,11,30.1
9,-7.82555,110.116859,10.3,30.1
9,-7.825543,110.116851,10,30.2
10,-7.825537,110.116844,9.7,30.2
11,-7.82553,110.116836,9.7,30.2
11,-7.825527,110.116828,9.9,30.1
11,-7.825521,110.116821,9.6,30.1
9,-7.825515,110.116813,9.7,30.2
9,-7.82551,110.116806,9,30.2
10,-7.825503,110.116798,8.9,30.1
11,-7.8255,110.11679,8.8,30.1
10,-7.825497,110.116783,8.7,30.1
10,-7.825493,110.116775,8.9,30.2
10,-7.82549,110.11676,8.9,30.3
10,-7.825485,110.116752,9,30.1
10,-7.82548,110.116744,9.1,30.2
10,-7.825477,110.116737,9,30.1
10,-7.825472,110.116722,9,30.3
10,-7.825469,110.116714,9,30.2
8,-7.825465,110.116706,9,30.2
11,-7.825462,110.116691,9,30.1
11,-7.825457,110.116683,9,30.2
11,-7.825453,110.116676,9,30.2
11,-7.825452,110.116668,9,30
11,-7.825448,110.116653,9,30.2
11,-7.825445,110.116645,9,30.2
11,-7.825443,110.11663,8.9,30
11,-7.82544,110.116622,8.8,30.2
10,-7.825438,110.116615,8.9,30.2
9,-7.825437,110.1166,8.8,30.2
10,-7.825435,110.116592,8.8,30.2
10,-7.825433,110.116577,8.9,30
10,-7.825432,110.116569,9,30.1
10,-7.82543,110.116561,9.1,30.2
10,-7.825427,110.116546,9,30
10,-7.825425,110.116539,9,30.2
10,-7.825423,110.116531,9.1,30.2
10,-7.825423,110.116523,9.2,30.1
10,-7.825422,110.116508,9.2,30.3
9,-7.825422,110.1165,9.4,30.2
9,-7.825422,110.116493,9.5,30.2
10,-7.82542,110.116485,10,30.1
8,-7.82542,110.116477,9.9,30.1
8,-7.82542,110.116462,9,30.2
9,-7.825418,110.116455,9,30.1
9,-7.825418,110.116439,8.8,30.1
9,-7.825417,110.116432,9,30.1
9,-7.825417,110.116416,2.7,30.2
9,-7.825415,110.116409,2.7,30.2
9,-7.825413,110.116394,8.4,30.2
9,-7.825413,110.116386,8.6,30.2
9,-7.825413,110.116378,8.2,30.2
8,-7.825412,110.116363,8.5,30.2
8,-7.82541,110.116355,8.6,30.1
8,-7.825408,110.116348,8.7,30.1
8,-7.825407,110.116333,8.7,30.2
8,-7.825407,110.116325,8.8,30.2
8,-7.825407,110.116317,8.5,30.2
9,-7.825407,110.11631,9,30.1
9,-7.825407,110.116294,8.4,30.1
9,-7.825407,110.116287,8,30.2
10,-7.825407,110.116279,8.7,30.1
10,-7.825407,110.116271,8.3,30.1
10,-7.825407,110.116256,8.7,30.2
9,-7.825403,110.116249,8.2,30.2
11,-7.825402,110.116241,8.7,30.2
12,-7.8254,110.116226,8.5,30.1
11,-7.8254,110.116218,8.9,30.2
11,-7.825398,110.11621,8.4,30.1
11,-7.825397,110.116203,8.5,30.1
11,-7.825395,110.116188,8.7,30.2
11,-7.825392,110.11618,8.7,30.1
11,-7.82539,110.116172,9,30.2
11,-7.825388,110.116165,8.8,30.1
11,-7.825388,110.116149,8.6,30.3
11,-7.825388,110.116142,8.1,30.2
11,-7.825387,110.116134,8,30.1
11,-7.825387,110.116127,7.7,30.1
11,-7.825387,110.116119,7.7,30.1
11,-7.825388,110.116111,7.8,30.2
10,-7.825388,110.116096,8.2,30.2
10,-7.825387,110.116088,7.5,30.1
11,-7.825387,110.116081,7.5,30.3
11,-7.825388,110.116073,7.9,30.2
9,-7.825388,110.116058,7.6,30.2
10,-7.82539,110.11605,7.6,30.1
10,-7.82539,110.116043,7.6,30.2
10,-7.825392,110.116027,7.7,30.1
10,-7.825393,110.11602,8,30.2
10,-7.825393,110.116012,8,30.1
10,-7.825395,110.115997,8.1,30.2
10,-7.825397,110.115989,8.3,30.2
11,-7.8254,110.115982,8.3,30.1
11,-7.825403,110.115974,8.5,30.3
11,-7.825407,110.115966,8.6,30.1
11,-7.82541,110.115959,8.8,30.1
11,-7.825413,110.115951,9.1,30.1
10,-7.825415,110.115936,9.1,30.3
11,-7.825418,110.115928,9.8,30.3
11,-7.825422,110.115921,9.6,30.2
8,-7.825425,110.115913,9.6,30.2
8,-7.825428,110.115905,10,30.2
11,-7.825432,110.115898,10.4,30.2
8,-7.825433,110.11589,10.3,30.2
8,-7.825435,110.115882,10.4,30.2
7,-7.825438,110.115875,11,30.2
12,-7.825442,110.115859,10.6,30.2
12,-7.825447,110.115859,11.8,30.2
12,-7.825453,110.115852,11.3,30.2
11,-7.825459,110.115844,11.5,30.2
10,-7.825462,110.115837,12,30.1
11,-7.825465,110.115821,12.4,30.2
10,-7.82547,110.115814,12.8,30.1
10,-7.825475,110.115806,12.8,30.3
10,-7.825481,110.115798,13.1,30.3
10,-7.825487,110.115791,12.9,30.2
10,-7.825492,110.115783,13,30.3
10,-7.825498,110.115776,13.8,30.3
10,-7.825503,110.115768,13.9,30.2
9,-7.825512,110.115753,14.2,30.2
11,-7.82552,110.115753,14,30.5
11,-7.82553,110.115745,14.5,30.2
11,-7.825537,110.115737,15.4,30.1
11,-7.825543,110.11573,15.2,30.2
11,-7.82555,110.115722,15.1,30.3
11,-7.825555,110.115715,15.2,30.2
11,-7.825562,110.115699,15.1,30.3
11,-7.825568,110.115692,15.1,30.3
11,-7.825575,110.115684,14.4,30.2
11,-7.825582,110.115676,14.3,30.2
11,-7.82559,110.115669,14.5,30.2
10,-7.825598,110.115669,14.2,30.3
10,-7.825607,110.115661,13.1,30.3
10,-7.825615,110.115653,13.3,30.3
10,-7.825625,110.115646,12.8,30.2
10,-7.825634,110.115646,12.3,30.2
10,-7.825642,110.115638,11.4,30.2
10,-7.82565,110.115631,10.7,30.2
10,-7.825658,110.115623,10.4,30.2
10,-7.825665,110.115615,10.1,30.3
10,-7.825673,110.115608,10,30.3
10,-7.82568,110.1156,9.9,30.3
10,-7.825688,110.115592,9.3,30.2
10,-7.825695,110.115585,9.1,30.3
10,-7.825702,110.115577,9.2,30.3
10,-7.825708,110.115562,9.1,30.2
10,-7.825715,110.115554,8.4,30.3
10,-7.825723,110.115547,7.8,30.3
10,-7.825732,110.115539,7.5,30.2
10,-7.825742,110.115531,7.3,30.2
11,-7.825752,110.115531,7.3,30.3
11,-7.825763,110.115531,7,30.2
11,-7.825773,110.115524,6.9,30.2
10,-7.825782,110.115516,6.8,30.2
10,-7.82579,110.115509,6.8,30.3
11,-7.825797,110.115501,6.7,30.3
10,-7.825805,110.115493,6.7,30.3
10,-7.825811,110.115486,6.7,30.3
10,-7.825818,110.115478,6.8,30.2
11,-7.825827,110.11547,6.8,30.5
10,-7.825835,110.115463,6.8,30.2
11,-7.825843,110.115463,6.7,30.3
11,-7.825853,110.115455,6.6,30.2
11,-7.825865,110.115455,6.6,30.2
10,-7.825875,110.115447,6.6,30.2
11,-7.825883,110.11544,6.6,30.2
10,-7.825891,110.115432,6.6,30.3
10,-7.825901,110.115425,6.7,30.3
10,-7.82591,110.115417,6.7,30.2
10,-7.82592,110.115409,6.7,30.2
9,-7.825928,110.115402,6.7,30.3
9,-7.825935,110.115394,6.7,30.2
9,-7.825942,110.115386,6.7,30.5
10,-7.82595,110.115379,6.7,30.5
11,-7.825958,110.115371,6.7,30.3
11,-7.825968,110.115371,6.7,30.3
10,-7.825978,110.115364,6.7,30.3
10,-7.82599,110.115356,6.8,30.3
10,-7.826,110.115348,6.9,30.3
10,-7.826012,110.115341,6.9,30.5
11,-7.826023,110.115333,6.9,30.3
10,-7.826034,110.115325,6.8,30.3
11,-7.826045,110.115318,6.7,30.3
10,-7.826055,110.115318,6.7,30.5
10,-7.826065,110.115303,6.7,30.3
10,-7.826075,110.115303,6.8,30.5
10,-7.826085,110.115295,6.7,30.3
11,-7.826095,110.115287,6.9,30.5
10,-7.826105,110.11528,7.2,30.2
10,-7.826115,110.115272,7.3,30.5
10,-7.826125,110.115264,6.8,30.3
10,-7.826135,110.115257,7,30.3
10,-7.826145,110.115249,6.8,30.5
11,-7.826157,110.115242,6.7,30.5
10,-7.82617,110.115242,6.7,30.5
11,-7.826182,110.115234,6.6,30.5
11,-7.826195,110.115234,6.3,30.2
10,-7.826207,110.115226,6,30.5
11,-7.826217,110.115226,5.7,30.5
10,-7.826225,110.115219,3,30.6
10,-7.826235,110.115211,3,30.3
9,-7.826255,110.115203,4.9,30.3
9,-7.826267,110.115196,5.5,30.5
9,-7.826277,110.115196,5.1,30.3
11,-7.826288,110.115188,5.5,30.5
10,-7.826302,110.115188,6.6,30.3
10,-7.826313,110.11518,6.4,30.5
10,-7.826323,110.11518,6.9,30.3
9,-7.826335,110.115173,7,30.3
10,-7.826345,110.115173,7.3,30.5
9,-7.826355,110.115173,8.5,30.3
9,-7.826365,110.115165,8.7,30.2
10,-7.826376,110.115165,8.8,30.3
10,-7.826388,110.115158,8.9,30.3
10,-7.8264,110.115158,8.9,30.3
10,-7.826412,110.11515,9.5,30.5
10,-7.826422,110.11515,9,30.5
9,-7.826433,110.11515,9.3,30.5
9,-7.826445,110.115142,9.5,30.2
10,-7.826457,110.115142,9.3,30.3
11,-7.826467,110.115135,9.3,30.3
10,-7.826475,110.115127,9.5,30.5
11,-7.826485,110.115119,9.3,30.3
11,-7.826493,110.115112,9.7,30.3
11,-7.826502,110.115104,9.4,30.3
10,-7.826508,110.115097,9.3,30.3
10,-7.826517,110.115089,9.8,30.3
10,-7.826525,110.115081,9.2,30.5
10,-7.826531,110.115074,9.1,30.5
10,-7.826538,110.115066,9.1,30.3
11,-7.826547,110.115058,9.3,30.5
11,-7.826553,110.115051,8.7,30.3
11,-7.826562,110.115043,8.7,30.6
11,-7.82657,110.115043,8.4,30.5
10,-7.82658,110.115036,8.1,30.3
10,-7.826588,110.115028,7.9,30.2
11,-7.826598,110.11502,7.6,30.3
10,-7.826608,110.11502,7.6,30.2
10,-7.826618,110.115013,6.8,30.3
10,-7.826628,110.115013,6.6,30.3
10,-7.826637,110.115005,6.4,30.5
10,-7.826645,110.115005,6.3,30.3
10,-7.826653,110.114997,6.5,30.3
10,-7.826662,110.114997,6.1,30.5
10,-7.82667,110.11499,6.1,30.2
10,-7.826678,110.11499,6.2,30.5
10,-7.826687,110.11499,6.2,30.5
10,-7.826695,110.114982,6.2,30.5
10,-7.826704,110.114982,6.1,30.3
10,-7.826714,110.114974,6.2,30.5
10,-7.826723,110.114974,6.2,30.5
10,-7.826735,110.114974,6.2,30.3
10,-7.826747,110.114974,7.4,30.5
9,-7.826756,110.114974,7.8,30.5
9,-7.826766,110.114974,8.9,30.3
9,-7.826778,110.114974,9.3,30.3
9,-7.82679,110.114974,9.6,30.5
9,-7.826803,110.114974,10,30.5
9,-7.826815,110.114974,10.7,30.2
9,-7.826828,110.114974,11,30.3
9,-7.826842,110.114974,11.7,30.5
8,-7.826853,110.114974,11.9,30.5
8,-7.826869,110.114974,11.9,30.5
8,-7.826881,110.114974,12.1,30.3
9,-7.826895,110.114967,12.5,30.5
10,-7.826908,110.114967,12.5,30.3
9,-7.826921,110.114959,12.6,30.3
8,-7.826933,110.114959,12.2,30.3
9,-7.826945,110.114952,12.1,30.5
8,-7.826957,110.114944,12.1,30.3
9,-7.826967,110.114936,11.2,30.5
9,-7.826977,110.114929,10.8,30.6
8,-7.826985,110.114921,10.5,30.5
8,-7.826995,110.114913,10.5,30.5
8,-7.827005,110.114906,10.5,30.3
9,-7.827013,110.114898,10.4,30.3
9,-7.827022,110.114891,10.5,30.3
6,-7.82703,110.114883,10.4,30.3
8,-7.827038,110.114868,10.4,30.3
8,-7.827045,110.11486,10.4,30.5
7,-7.82705,110.114852,10.4,30.5
8,-7.827055,110.114845,10.2,30.5
8,-7.82706,110.11483,10.4,30.6
8,-7.827062,110.114814,10.6,30.6
8,-7.827064,110.114807,10.3,30.3
6,-7.827064,110.114791,10.1,30.3
9,-7.827065,110.114776,10.1,30.5
10,-7.827065,110.114761,10.2,30.3
10,-7.827066,110.114753,10.2,30.3
10,-7.827065,110.114738,10.1,30.3
10,-7.827064,110.114723,10.2,30.5
10,-7.82706,110.114707,10.7,30.3
10,-7.827058,110.1147,10.4,30.5
10,-7.827055,110.114685,10.7,30.3
10,-7.82705,110.114677,10.4,30.5
10,-7.827045,110.114662,10.5,30.3
10,-7.827044,110.114654,10.6,30.5
6,-7.827038,110.114639,10.6,30.3
10,-7.827035,110.114631,10.9,30.5
10,-7.82703,110.114616,10.9,30.5
10,-7.827027,110.114608,11,30.5
10,-7.827023,110.114593,11,30.5
11,-7.827018,110.114585,11,30.5
11,-7.827013,110.114578,11,30.5
11,-7.827008,110.114562,11.1,30.5
11,-7.827002,110.114555,11.1,30.5
11,-7.826995,110.114547,11.2,30.5
11,-7.826988,110.11454,11.3,30.3
11,-7.826982,110.114532,11.7,30.6
11,-7.826973,110.114524,11.9,30.6
11,-7.826967,110.114509,12.1,30.5
11,-7.82696,110.114501,12.2,30.5
11,-7.826951,110.114494,11.9,30.5
11,-7.826943,110.114486,11.9,30.6
11,-7.826935,110.114479,12,30.5
11,-7.826927,110.114479,12,30.5
11,-7.826919,110.114471,12,30.5
11,-7.826912,110.114463,12.1,30.6
11,-7.826903,110.114456,12.1,30.5
11,-7.826898,110.114448,12.1,30.5
11,-7.826892,110.11444,12.1,30.3
11,-7.826885,110.114433,12.1,30.5
11,-7.82688,110.114425,12.1,30.5
11,-7.826873,110.114418,12.1,30.5
11,-7.826867,110.11441,12.1,30.5
10,-7.82686,110.11441,12.1,30.5
11,-7.826853,110.114402,12,30.5
11,-7.826845,110.114395,12,30.5
11,-7.826835,110.114387,12.3,30.3
11,-7.826827,110.114379,12.3,30.5
11,-7.826817,110.114379,12.1,30.3
11,-7.826808,110.114379,12.2,30.5
11,-7.826798,110.114372,12.3,30.3
10,-7.82679,110.114372,12.2,30.5
11,-7.82678,110.114364,12.3,30.6
11,-7.82677,110.114364,12.3,30.6
11,-7.826762,110.114356,12.3,30.5
11,-7.826755,110.114356,12.5,30.5
11,-7.826747,110.114349,12.4,30.5
11,-7.826738,110.114341,12.5,30.5
11,-7.826728,110.114341,12.6,30.6
11,-7.82672,110.114341,13,30.6
10,-7.826712,110.114334,13,30.5
10,-7.826704,110.114326,13.2,30.3
10,-7.826695,110.114326,13.1,30.6
10,-7.826687,110.114326,13.1,30.6
10,-7.826677,110.114318,13.2,30.5
10,-7.826667,110.114318,13.7,30.6
10,-7.826658,110.114311,13.4,30.5
10,-7.826648,110.114311,14.1,30.6
10,-7.82664,110.114303,14,30.6
11,-7.826628,110.114303,14.2,30.5
11,-7.826618,110.114295,14.3,30.6
10,-7.826607,110.114288,14.1,30.5
11,-7.826595,110.114288,15.2,30.3
11,-7.826583,110.114288,14.5,30.5
11,-7.826573,110.11428,15.2,30.6
11,-7.826563,110.11428,15.4,30.6
10,-7.826551,110.11428,15.5,30.5
10,-7.826542,110.114273,15.9,30.5
10,-7.82653,110.114273,16.5,30.6
10,-7.82652,110.114273,16.4,30.6
10,-7.826508,110.114273,15.7,30.3
10,-7.826497,110.114265,16,30.5
8,-7.826485,110.114273,15.6,30.6
10,-7.826473,110.114273,16.5,30.6
10,-7.826462,110.114273,16,30.6
10,-7.826452,110.114273,15.2,30.5
10,-7.82644,110.114273,14.6,30.5
11,-7.826428,110.114273,14.1,30.5
11,-7.826416,110.11428,13.9,30.5
10,-7.826403,110.11428,13.6,30.3
11,-7.826392,110.11428,13.5,30.5
11,-7.82638,110.114288,13.4,30.6
10,-7.826368,110.114288,14,30.5
10,-7.826357,110.114295,13.8,30.6
10,-7.826345,110.114295,13.9,30.5
10,-7.826332,110.114303,14.1,30.3
9,-7.82632,110.114303,14.4,30.7
10,-7.82631,110.114311,14.3,30.6
10,-7.8263,110.114311,14.1,30.6
8,-7.826288,110.114318,14.1,30.6
10,-7.826278,110.114318,14.4,30.6
10,-7.826267,110.114326,13.8,30.5
10,-7.826255,110.114326,13,30.7
10,-7.826245,110.114334,12,30.6
10,-7.826235,110.114334,10.7,30.6
10,-7.826223,110.114341,9.8,30.7
10,-7.826211,110.114349,9.7,30.7
10,-7.826201,110.114356,9.5,30.7
10,-7.82619,110.114356,9.5,30.6
10,-7.82618,110.114364,8.7,30.5
10,-7.826168,110.114372,9.1,30.7
10,-7.826159,110.114379,8.8,30.6
10,-7.826148,110.114387,8.4,30.6
10,-7.826138,110.114395,8.3,30.7
10,-7.826127,110.114402,8.1,30.7
10,-7.826115,110.114402,7.8,30.5
10,-7.826105,110.11441,7.9,30.7
10,-7.826095,110.114418,7.5,30.7
10,-7.826083,110.114425,7.8,30.7
10,-7.826072,110.114433,7.4,30.7
